"","pn","plot","lb","sp","d01","d02","d03","d04","d05","d06","d07","f01","f02","f03","f04","f05","f06","f07","x","y"
"2211",4,"Kaminokodaira",744,"ミズナラ",NA,NA,NA,NA,9,9.2,9.3,NA,NA,NA,NA,5,5,4,33.4506,71.1185
"2214",4,"Kaminokodaira",588,"ブナ",NA,NA,NA,9.8,10.7,11.6,12.4,NA,NA,NA,4,5,5,4,29.9306,60.6985
"2215",4,"Kaminokodaira",845,"ブナ",NA,NA,NA,NA,NA,9.6,10.3,NA,NA,NA,NA,NA,4,3,29.9306,60.6985
"2216",4,"Kaminokodaira",347,"ブナ",15.4,16.3,16.4,16.7,17.3,18.7,20.6,5,3,4,3,4,4,5,30.5906,61.3085
"2217",4,"Kaminokodaira",589,"ハウチワカエデ",NA,NA,NA,10.1,10.7,11.7,12.8,NA,NA,NA,5,5,5,4,32.3306,60.3285
"2218",4,"Kaminokodaira",348,"スギ",16.7,17.5,18.2,19.4,19.9,21.2,23.3,4,3,3,4,3,3,4,33.1006,60.5585
"2219",4,"Kaminokodaira",349,"スギ",16.2,16.9,17.4,18.5,19.3,21.6,22.3,4,3,3,4,4,4,4,33.6506,60.1085
"2220",4,"Kaminokodaira",350,"キタゴヨウ",40.5,41,43,44.3,45.5,47.3,49.8,5,5,4,5,5,4,5,34.0406,60.9185
"2221",4,"Kaminokodaira",921,"ハウチワカエデ",NA,NA,NA,NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,5,34.0222744987471,59.4186119455093
"2222",4,"Kaminokodaira",590,"スギ",NA,NA,NA,10.3,10.9,11.6,13,NA,NA,NA,4,4,4,4,36.4606,61.6785
"2223",4,"Kaminokodaira",351,"スギ",13.7,15.1,16.2,18,19.5,23.4,28.3,4,5,4,4,5,5,5,37.2806,61.5585
"2224",4,"Kaminokodaira",922,"スギ",NA,NA,NA,NA,NA,NA,11.2,NA,NA,NA,NA,NA,NA,4,37.2806,61.5585
"2225",4,"Kaminokodaira",353,"オオシラビソ",24.1,24.5,24.3,24.4,25.3,25.2,25.7,3,3,3,3,3,3,0,36.4606,65.6285
"2226",4,"Kaminokodaira",745,"スギ",NA,NA,NA,NA,9.6,10.7,12,NA,NA,NA,NA,4,4,4,34.4706,63.6385
"2227",4,"Kaminokodaira",354,"スギ",152.1,153.3,154.2,155.1,155.9,157.5,159,4,5,4,5,4,4,4,35.1206,63.1685
"2228",4,"Kaminokodaira",357,"ブナ",10.4,11.3,11.8,12.3,12.8,13.7,14.3,5,5,4,5,5,4,4,35.8606,69.4285
"2229",4,"Kaminokodaira",591,"ブナ",NA,NA,NA,10.4,11,11.9,12.8,NA,NA,NA,5,5,5,4,35.5806,69.3185
"2230",4,"Kaminokodaira",592,"ブナ",NA,10.1,10.3,10.5,10.7,11.2,12,NA,4,4,4,4,4,4,35.4106,68.3185
"2232",4,"Kaminokodaira",359,"オオシラビソ",21.1,21.7,21.9,22.6,23.6,25.2,25.4,4,4,4,5,5,4,3,42.3506,64.7485
"2233",4,"Kaminokodaira",360,"オオシラビソ",39.1,39.9,40.4,40.8,41.2,41.3,41.4,5,5,3,3,4,3,0,42.7906,64.5585
"2234",4,"Kaminokodaira",361,"スギ",11.5,12.6,13.9,15.2,16.5,20,22.5,4,4,4,5,4,5,4,44.0706,64.1585
"2235",4,"Kaminokodaira",362,"スギ",10.1,10.7,11.2,12.3,13,14.8,17.3,4,5,4,4,4,4,4,42.6106,62.8185
"2236",4,"Kaminokodaira",363,"ミズナラ",16.3,16.7,16.6,16.5,17.1,17,17.1,5,5,4,3,3,0,0,42.1106,63.5685
"2237",4,"Kaminokodaira",593,"ミズナラ",10.1,10.9,11.5,12.1,12.7,13.7,15,3,3,3,3,4,5,5,42.1106,63.5685
"2238",4,"Kaminokodaira",364,"ミズナラ",15.1,14.7,14.2,14.2,14.1,13.9,NA,0,0,0,0,0,0,-1,42.1106,63.5685
"2239",4,"Kaminokodaira",365,"ミズナラ",16.3,16.6,16.8,16.8,16.8,17.1,17.3,5,4,5,3,3,4,5,42.1106,63.5685
"2240",4,"Kaminokodaira",746,"ミズナラ",NA,NA,NA,NA,10,10.9,12.7,NA,NA,NA,NA,5,5,5,42.1106,63.5685
"2241",4,"Kaminokodaira",846,"ミズナラ",NA,NA,NA,NA,NA,9.1,9.5,NA,NA,NA,NA,NA,4,4,42.1106,63.5685
"2242",4,"Kaminokodaira",924,"ミズナラ",NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA,NA,5,42.1106,63.5685
"2243",4,"Kaminokodaira",925,"ミズナラ",NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,5,42.1106,63.5685
"2246",4,"Kaminokodaira",367,"スギ",38.8,41.5,43.4,45.7,46.7,47.4,48.2,4,5,5,5,3,1,2,49.0625,62.3337
"2247",4,"Kaminokodaira",747,"スギ",NA,NA,NA,NA,11.1,13.7,16.5,NA,NA,NA,NA,4,4,4,49.1625,62.1637
"2248",4,"Kaminokodaira",368,"ネコシデ",29.1,29.5,29.9,30.4,30.8,32.1,33.5,5,5,5,4,5,5,5,50,60.5
"2249",4,"Kaminokodaira",369,"ブナ",11.7,12.6,13.3,14.2,14.6,16.3,18.2,5,5,5,4,5,5,5,50.4414,58.4293
"2250",4,"Kaminokodaira",594,"ブナ",NA,NA,NA,9.6,9.9,11.4,13.8,NA,NA,NA,4,4,4,4,50.4414,58.4293
"2251",4,"Kaminokodaira",748,"オオシラビソ",NA,NA,NA,NA,8.4,8.9,9.4,NA,NA,NA,NA,4,4,4,50.2214,55.8893
"2254",4,"Kaminokodaira",370,"ハウチワカエデ",13.9,14.9,16.6,17.5,17.5,18.7,19.9,5,5,5,4,5,4,4,53.4871,55.2284
"2257",4,"Kaminokodaira",372,"スギ",13,14.1,15.2,16.8,16.8,16.8,17,5,2,3,2,3,3,2,46.4168,69.8222
"2258",4,"Kaminokodaira",371,"オオシラビソ",41.2,42,42.2,42.8,43.3,43.3,43.1,4,5,5,5,4,4,0,51.086,68.7356
"2259",4,"Kaminokodaira",373,"コシアブラ",11.5,11.9,12.3,12.6,12.7,12.7,12.9,4,4,4,3,3,3,3,55.4155,65.1281
"2261",4,"Kaminokodaira",752,"キタゴヨウ",NA,NA,NA,NA,9.1,9.4,9.3,NA,NA,NA,NA,3,3,0,57.9355,67.7981
"2262",4,"Kaminokodaira",753,"キタゴヨウ",NA,NA,NA,NA,9.7,10.2,10.1,NA,NA,NA,NA,3,3,3,57.9355,67.7981
"2263",4,"Kaminokodaira",374,"ブナ",15.6,16.8,17.6,18.9,20.4,22.9,26.8,4,5,5,5,5,5,5,57.3922,73.5403
"2264",4,"Kaminokodaira",375,"ブナ",14,13.9,13.9,13.9,14,14,14.1,1,0,0,0,0,0,0,57.5969,74.3287
"2265",4,"Kaminokodaira",376,"ブナ",11.3,12.2,12.7,13.6,14.2,14.9,15.7,5,5,4,4,4,4,4,57.0222,73.3903
"2267",4,"Kaminokodaira",597,"スギ",NA,NA,NA,9.9,10.1,11.9,13.4,NA,NA,NA,4,3,4,4,51.9622,74.1003
"2268",4,"Kaminokodaira",598,"ネコシデ",NA,NA,NA,9.3,10.3,11.3,12.2,NA,NA,NA,5,4,5,4,58.8588,78.4884
"2269",4,"Kaminokodaira",599,"ネコシデ",NA,NA,10,10.3,10.7,12,13.3,NA,NA,5,5,5,5,5,59.7788,79.5284
"2270",4,"Kaminokodaira",600,"ネコシデ",NA,NA,NA,9.6,10.7,12.9,14.5,NA,NA,NA,5,5,5,5,59.7788,79.5284
"2271",4,"Kaminokodaira",601,"ネコシデ",NA,NA,NA,10.6,11.5,13.1,14.3,NA,NA,NA,5,5,5,4,61.7988,78.8384
"2272",4,"Kaminokodaira",602,"ネコシデ",NA,NA,NA,9.9,10.4,11.2,12.1,NA,NA,NA,4,4,4,3,61.7988,78.8384
"2273",4,"Kaminokodaira",603,"ネコシデ",NA,NA,10.2,11.1,12,13.3,13.9,NA,NA,5,5,5,5,5,62.4288,80.0184
"2274",4,"Kaminokodaira",604,"ネコシデ",NA,NA,10.1,10.9,11.7,12.8,13.4,NA,NA,5,5,5,5,4,62.4288,80.0184
"2275",4,"Kaminokodaira",927,"ネコシデ",NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA,NA,4,62.4288,80.0184
"2276",4,"Kaminokodaira",605,"ネコシデ",NA,NA,NA,10.2,11.1,12.8,14.4,NA,NA,NA,5,4,5,5,63.8388,80.3284
"2278",4,"Kaminokodaira",606,"スギ",NA,NA,11.2,13.6,14.4,14.8,14.6,NA,NA,4,5,4,4,3,68.8023,81.4434
"2279",4,"Kaminokodaira",607,"キタゴヨウ",10,11.2,12.4,13.6,14.9,17,19.8,4,4,4,4,4,5,5,67.2123,83.5034
"2280",4,"Kaminokodaira",608,"スギ",NA,NA,NA,10.2,11.4,14.8,19.3,NA,NA,NA,5,5,5,5,64.7423,82.7034
"2281",4,"Kaminokodaira",609,"ミズナラ",NA,10,10.1,10.2,10.3,10.9,11.6,NA,4,4,4,4,4,4,68.4023,86.3634
"2284",4,"Kaminokodaira",754,"スギ",NA,NA,NA,NA,9.4,10.9,13.1,NA,NA,NA,NA,4,4,4,75.4708,79.1765
"2286",4,"Kaminokodaira",380,"スギ",22.3,24.3,25.9,28.1,30.1,31.4,32.5,4,5,5,5,5,5,5,82.9878,76.0738
"2287",4,"Kaminokodaira",381,"スギ",20.4,20.8,21.5,22.6,23.4,25.4,26.6,5,4,5,4,4,4,4,81.824,76.3439
"2288",4,"Kaminokodaira",755,"スギ",12.4,12.7,12.8,13,13.2,13.5,14.2,2,2,2,2,2,2,2,81.824,76.3439
"2289",4,"Kaminokodaira",382,"スギ",33.6,34.3,34.2,34.4,34,34.7,34.5,4,4,3,2,2,3,2,85.4147,73.9977
"2290",4,"Kaminokodaira",384,"オオシラビソ",35.7,36,36.3,36.9,36.7,36.8,36.8,3,3,2,2,2,2,2,90.0633,76.9035
"2292",4,"Kaminokodaira",388,"スギ",85,87.3,87.3,87.3,87.3,87.3,87.3,0,0,0,0,0,0,0,98.5258,79.4336
"2293",4,"Kaminokodaira",757,"キタゴヨウ",16.4,19.5,21.7,24,26.3,30.1,34.5,5,5,5,5,5,5,5,98.7058,79.3436
"2294",4,"Kaminokodaira",850,"スギ",NA,NA,NA,NA,NA,9.8,9.7,NA,NA,NA,NA,NA,3,3,98.1524809088573,79.7662151773272
"2295",4,"Kaminokodaira",610,"スギ",NA,NA,10.5,11.6,12.7,14.5,17.5,NA,NA,4,4,4,4,4,97.7758,80.0936
"2296",4,"Kaminokodaira",611,"ブナ",NA,NA,NA,10,10.5,11.6,12.5,NA,NA,NA,4,4,3,4,98.7258,81.8236
"2297",4,"Kaminokodaira",618,"ミズナラ",23.9,24.2,24.5,24.6,25,25,24.9,3,3,3,5,5,5,5,92.3669,85.8963
"2298",4,"Kaminokodaira",758,"ミズナラ",NA,NA,NA,NA,9,9.4,9.6,NA,NA,NA,NA,4,4,3,99.8222,89.577
"2299",4,"Kaminokodaira",613,"ミズナラ",12,12.1,12.2,12.3,12.4,12.5,12.5,4,4,4,4,4,3,3,99.1622,90.917
"2300",4,"Kaminokodaira",614,"ミズナラ",NA,NA,10,10.2,10.1,10.7,11.6,NA,NA,4,4,5,4,4,99.1622,90.917
"2301",4,"Kaminokodaira",612,"スギ",NA,NA,NA,9.2,9.8,11.7,14.4,NA,NA,NA,4,4,4,4,98.28067273233,92.7008383829423
"2302",4,"Kaminokodaira",392,"スギ",11.5,12.5,12.7,12.7,12.9,12.7,12.5,4,1,2,2,2,2,2,98.6276,93.4217
"2303",4,"Kaminokodaira",390,"キタゴヨウ",70.8,71.7,72.1,73.2,74.6,76.1,78.7,5,5,5,5,4,5,5,96.4722,96.617
"2304",4,"Kaminokodaira",391,"スギ",11.5,12.9,13.8,14.5,14.7,15.4,15.7,2,3,2,3,3,2,2,96.7241,94.344
"2305",4,"Kaminokodaira",393,"スギ",34.4,36,36.9,38.5,39.7,42,45.4,4,5,4,5,5,5,5,94.277,94.1652
"2308",4,"Kaminokodaira",395,"ブナ",11.5,11.8,12,12.1,12.1,12.2,NA,5,4,3,1,0,0,-1,92.0469,88.3763
"2309",4,"Kaminokodaira",615,"ブナ",NA,NA,NA,9.2,10.1,11.2,11.9,NA,NA,NA,4,4,4,2,92.0469,88.3763
"2310",4,"Kaminokodaira",396,"ブナ",10.2,10.7,10.6,10.7,10.8,11,11.3,4,1,1,3,3,3,3,91.4487,88.0508
"2311",4,"Kaminokodaira",399,"キタゴヨウ",48.1,49.8,51.7,53.7,55,58,61.3,5,5,4,5,5,5,5,91.427,94.7052
"2313",4,"Kaminokodaira",400,"スギ",55.6,56.9,59,60.2,61.6,63.5,67.5,3,5,5,5,5,5,5,85.7292,89.9367
"2314",4,"Kaminokodaira",401,"スギ",12.3,13.5,14.1,14.1,14.1,14.1,14.2,4,4,2,2,2,2,2,85.7292,90.5
"2315",4,"Kaminokodaira",402,"スギ",29.6,31.8,33.7,35.7,38.1,41.9,46.4,5,5,5,5,5,5,5,85.7343,84.851
"2316",4,"Kaminokodaira",853,"スギ",NA,NA,NA,NA,NA,8.4,8.8,NA,NA,NA,NA,NA,3,3,78.8132225420624,81.3138429546309
"2317",4,"Kaminokodaira",403,"スギ",11.8,12.6,13.5,14.6,14.7,14.8,14.7,3,4,4,3,3,2,2,78.8854,82.4086
"2318",4,"Kaminokodaira",405,"スギ",11.9,12.9,13.7,14.3,14.8,15.3,16,4,4,4,3,3,3,3,80.9391,84.2677
"2319",4,"Kaminokodaira",619,"キタゴヨウ",NA,10.4,11.3,12.2,13,14.2,15.1,NA,4,4,4,4,3,3,81.0492,94.9989
"2322",4,"Kaminokodaira",406,"スギ",15,16.1,17,18.4,19.4,21.4,23.8,5,5,4,4,5,5,5,80.1092,98.6789
"2324",4,"Kaminokodaira",407,"スギ",65.6,66.3,67,67.7,68.3,69.5,70.5,4,5,4,5,4,4,4,76.5741,97.2631
"2325",4,"Kaminokodaira",622,"スギ",10.6,10.9,11.1,11.3,11.5,11.7,12.2,4,4,4,4,4,4,4,74.165,96.1618
"2326",4,"Kaminokodaira",623,"スギ",10.1,10.5,10.8,11.1,11.4,11.9,13,4,4,4,4,5,4,4,74.725,93.1518
"2327",4,"Kaminokodaira",408,"スギ",61.7,63,64,65.1,66.1,67.9,70.3,4,4,5,5,5,5,5,74.085,92.8618
"2329",4,"Kaminokodaira",931,"ハウチワカエデ",NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA,NA,4,73.9272107716349,90.2608730170411
"2330",4,"Kaminokodaira",409,"ミズナラ",13,13.7,13.9,14,14.3,14.2,14.3,5,4,4,5,4,4,0,76.9493,85.7596
"2331",4,"Kaminokodaira",410,"ミズナラ",12,13,14,14.6,15.3,16.3,17.5,5,5,4,4,4,5,5,76.6011,84.2496
"2332",4,"Kaminokodaira",411,"ミズナラ",10.7,10.8,11.1,11,10.9,10.8,10.8,5,2,3,3,3,0,0,75.9269,85.9585
"2333",4,"Kaminokodaira",412,"ミズナラ",9.7,10.8,12,12.7,13.5,14.1,14.8,5,5,5,5,5,5,5,75.4608,86.6691
"2334",4,"Kaminokodaira",628,"ミズナラ",NA,NA,NA,10,10.5,11.8,13.8,NA,NA,NA,4,5,5,5,75.4608,86.6691
"2335",4,"Kaminokodaira",855,"ミズナラ",NA,NA,NA,NA,NA,9.1,11.2,NA,NA,NA,NA,NA,3,4,75.4608,86.6691
"2341",4,"Kaminokodaira",415,"スギ",62.5,63.7,64.5,65.9,66.8,69,71.3,4,4,4,5,4,5,5,64.8975,96.1258
"2347",4,"Kaminokodaira",417,"オオシラビソ",41.8,43.2,43.9,45.4,46.2,47.6,48.9,5,5,5,5,5,5,5,62.546,89.5394
"2357",4,"Kaminokodaira",636,"ネコシデ",NA,10.4,11.1,11.8,12.5,13.9,16.3,NA,4,4,4,5,5,5,50.41,98.25
"2359",4,"Kaminokodaira",420,"スギ",14.5,15.7,17.1,19,20.9,25,29,4,4,4,4,4,4,4,51.1907,91.6569
"2360",4,"Kaminokodaira",762,"ネコシデ",NA,NA,NA,NA,8.1,8.9,10.8,NA,NA,NA,NA,5,5,5,50.7478,89.2113
"2361",4,"Kaminokodaira",763,"ブナ",NA,NA,NA,NA,8.4,8.4,9,NA,NA,NA,NA,4,4,4,51.0819,86.9789
"2362",4,"Kaminokodaira",422,"スギ",10.8,11.6,13,14,15.3,15.3,15.6,4,4,4,4,4,4,2,55.9344,90.6549
"2363",4,"Kaminokodaira",637,"ネコシデ",NA,NA,10.4,10.9,11.4,12.8,13.7,NA,NA,5,5,4,5,5,56.6695,85.8577
"2364",4,"Kaminokodaira",638,"ネコシデ",NA,NA,NA,9.2,9.6,10.4,11,NA,NA,NA,5,5,5,4,56.6695,85.8577
"2366",4,"Kaminokodaira",423,"スギ",116.5,118.4,117.5,117.5,117.9,119.2,120.4,4,4,4,4,4,4,4,55.9295,81.1177
"2367",4,"Kaminokodaira",424,"スギ",16.1,17.2,18.2,19.7,20.4,20.6,20.5,5,3,4,4,4,3,2,54.6292,78.1227
"2368",4,"Kaminokodaira",639,"スギ",NA,NA,10.1,11.2,12.3,14.8,18.8,NA,NA,5,5,5,5,5,52.1292,77.2527
"2369",4,"Kaminokodaira",640,"スギ",NA,10.3,10.7,11.1,11.5,12.4,14.5,NA,4,4,4,4,4,4,51.2292,77.2827
"2372",4,"Kaminokodaira",426,"キタゴヨウ",43.8,45.5,47.3,48.6,49.9,52.4,55.3,5,4,5,5,4,5,5,49.7319,82.9989
"2373",4,"Kaminokodaira",764,"スギ",NA,NA,NA,NA,8.3,9,10.2,NA,NA,NA,NA,4,4,4,47.6819,87.9989
"2376",4,"Kaminokodaira",641,"ネコシデ",20.6,20.8,21,21,21.3,21.6,22.4,4,4,4,4,5,5,5,48.0319,82.4089
"2378",4,"Kaminokodaira",428,"スギ",13.2,14.7,16.1,16.8,16.9,16.7,16.4,3,4,3,2,2,2,2,47.0631,76.5179
"2379",4,"Kaminokodaira",938,"コシアブラ",NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,4,45.4352235971103,78.6854985190841
"2380",4,"Kaminokodaira",429,"スギ",14.6,15.9,17.1,18.8,20.6,23.8,28.2,4,5,4,4,4,5,5,43.9817,78.315
"2381",4,"Kaminokodaira",430,"キタゴヨウ",53.4,54.5,55.9,57.9,58.1,59.7,61.8,5,5,5,5,5,5,5,41.6247,76.8259
"2382",4,"Kaminokodaira",431,"スギ",12.2,13.2,13.9,15.1,15.4,15.4,15.2,3,2,3,5,4,4,3,41.4932,78.2342
"2383",4,"Kaminokodaira",642,"スギ",10.2,10.5,10.8,11.1,11.3,11.3,11.3,3,3,3,3,3,2,1,37.6616,80.7112
"2385",4,"Kaminokodaira",433,"スギ",128.5,129.2,130.2,131.6,132.2,134,137.3,4,4,4,4,4,4,4,36.3816,77.0212
"2386",4,"Kaminokodaira",435,"オオシラビソ",23.7,23.7,23.3,23.1,23.1,20.7,20.7,0,0,0,0,0,0,0,38.5675,73.7919
"2387",4,"Kaminokodaira",643,"クロベ",NA,NA,NA,10.1,10.8,12.2,13.5,NA,NA,NA,4,4,4,4,39.4675,72.8519
"2388",4,"Kaminokodaira",644,"キタゴヨウ",10.6,11,11.4,11.8,12.3,13.1,13.8,4,4,4,3,3,4,4,29.5916,77.4612
"2389",4,"Kaminokodaira",645,"スギ",56.2,57.9,59.6,61.3,63.7,67.1,71.6,5,5,5,5,5,5,5,26.3116,80.6312
"2392",4,"Kaminokodaira",647,"ミズナラ",10.5,11,11.4,11.8,12.2,12.2,12.5,3,3,3,3,4,4,3,27.3065,93.5233
"2397",4,"Kaminokodaira",437,"オオシラビソ",35.5,36.3,37.5,38.6,39.3,41.4,42.3,5,5,5,5,5,5,5,34.2511,87.7042
"2404",4,"Kaminokodaira",654,"コシアブラ",NA,NA,NA,9.7,10.3,10.7,11,NA,NA,NA,4,3,3,3,38.7565,91.1633
"2405",4,"Kaminokodaira",864,"コシアブラ",NA,NA,NA,NA,NA,9.3,9.7,NA,NA,NA,NA,NA,4,4,38.7565,91.1633
"2416",4,"Kaminokodaira",438,"スギ",16.3,17.3,18.2,19.5,20.6,22.9,24.5,5,4,4,4,3,3,3,29.8565,95.9133
"2417",4,"Kaminokodaira",663,"オオシラビソ",NA,NA,NA,8.8,8.8,9.3,9.6,NA,NA,NA,4,3,3,3,30.9265,95.8833
"2418",4,"Kaminokodaira",439,"キタゴヨウ",56.2,56.7,57.3,57.9,58.2,59.2,60,5,5,5,5,5,5,5,30.4265,97.3033
"2421",4,"Kaminokodaira",666,"ミズナラ",NA,NA,NA,9.2,9.9,11.3,12,NA,NA,NA,4,4,5,4,27.0765,94.9433
"2422",4,"Kaminokodaira",866,"ミズナラ",NA,NA,NA,NA,NA,9,11,NA,NA,NA,NA,NA,5,5,27.0765,94.9433
"2423",4,"Kaminokodaira",867,"スギ",NA,NA,NA,NA,NA,8.8,10.6,NA,NA,NA,NA,NA,3,4,23.727000023275,97.3851539055962
"2425",4,"Kaminokodaira",766,"スギ",12.8,13.1,13.2,13.4,13.6,13.9,14.3,3,3,3,3,3,3,3,19.1488,97.3217
"2426",4,"Kaminokodaira",440,"スギ",17.6,19.3,21,22.5,24.3,24.4,25.3,4,4,4,4,4,4,4,18.0188,94.9817
"2427",4,"Kaminokodaira",869,"オオシラビソ",NA,NA,NA,NA,NA,7.7,7.3,NA,NA,NA,NA,NA,3,0,24.4602921827036,93.4751526447535
"2430",4,"Kaminokodaira",870,"スギ",NA,NA,NA,NA,NA,9.3,10.6,NA,NA,NA,NA,NA,3,3,21.9261834252364,86.4545905181486
"2433",4,"Kaminokodaira",670,"ケヤマハンノキ",10.8,11.1,11.4,11.3,11.9,12.6,12.7,3,3,3,3,4,4,4,19.0299773167523,84.0054870156664
"2435",4,"Kaminokodaira",442,"スギ",12.5,12.2,12,11.9,11.7,11.4,11,0,0,0,0,0,0,0,18.3123,87.057
"2436",4,"Kaminokodaira",671,"スギ",NA,NA,NA,9.8,10.9,12.7,15.4,NA,NA,NA,4,4,4,4,18.7724985109875,86.3202905623947
"2437",4,"Kaminokodaira",872,"スギ",NA,NA,NA,NA,NA,8.7,12.4,NA,NA,NA,NA,NA,4,5,15.7215476599584,86.4353310978506
"2438",4,"Kaminokodaira",443,"クロベ",10.6,12.2,12.8,13.2,13.4,13.7,13.9,5,1,2,3,3,3,3,14.6815,86.251
"2440",4,"Kaminokodaira",445,"キタゴヨウ",51.4,51.4,52.2,52.7,53.4,54.7,55.3,5,5,5,4,5,5,5,15.4049,87.5928
"2441",4,"Kaminokodaira",672,"オオシラビソ",NA,NA,NA,8.8,9.3,11.1,13.3,NA,NA,NA,4,4,5,5,13.0295,87.9049
"2442",4,"Kaminokodaira",446,"スギ",14.5,15.7,17,18.5,20,22.4,26.8,3,4,4,4,4,4,3,13.4695,89.8549
"2445",4,"Kaminokodaira",874,"クロベ",NA,NA,NA,NA,NA,8.9,8.9,NA,NA,NA,NA,NA,4,4,18.4905449896906,89.6780789603006
"2446",4,"Kaminokodaira",768,"キタゴヨウ",NA,NA,NA,NA,8.3,8.8,9.3,NA,NA,NA,NA,4,3,3,17.0949,91.4428
"2447",4,"Kaminokodaira",673,"キタゴヨウ",10.5,10.6,10.7,10.8,10.9,11.3,11.3,4,4,4,4,3,3,3,11.58269,97.5125
"2448",4,"Kaminokodaira",447,"スギ",110.5,110.9,110.6,111.9,112.6,114.2,114.3,2,2,3,3,3,3,3,9.48269,97.5725
"2452",4,"Kaminokodaira",448,"スギ",16.2,16.5,16.7,16.5,16.4,16.3,17,5,1,3,3,3,3,3,8.93384,83.8973
"2454",4,"Kaminokodaira",449,"キタゴヨウ",71.8,72.8,73.7,74.2,74.9,76.5,77.3,5,5,5,5,5,5,0,10.3036,85.2871
"2455",4,"Kaminokodaira",450,"キタゴヨウ",59.5,59.8,60.6,61.2,61.8,63,64.8,4,4,4,4,5,4,5,7.25107,89.4599
"2458",4,"Kaminokodaira",677,"コシアブラ",NA,NA,10.4,10.9,11.4,11.9,11.9,NA,NA,5,5,4,4,4,1.28107,91.1199
"2460",4,"Kaminokodaira",9,"スギ",13,11.8,12.9,13,13.7,NA,NA,2,2,2,1,1,-1,-1,7.69384,8.24628
"2461",4,"Kaminokodaira",10,"スギ",10.3,9.8,9.9,NA,NA,NA,NA,0,0,0,-1,-1,-1,-1,10.1412,10.5249
"2462",4,"Kaminokodaira",15,"スギ",23,23,23.1,23,22.6,NA,NA,4,3,2,1,1,-1,-1,16.9757,15.3333
"2463",4,"Kaminokodaira",17,"スギ",16.8,17.2,17.5,17.8,17.4,NA,NA,5,4,4,1,1,-1,-1,17.5126,9.68828
"2464",4,"Kaminokodaira",21,"クロベ",11,11.4,11.9,NA,NA,NA,NA,4,4,3,-1,-1,-1,-1,18.3535,6.61873
"2465",4,"Kaminokodaira",22,"スギ",12.9,12.8,12.8,12.7,NA,NA,NA,2,1,1,0,-1,-1,-1,18.4623,1.51905
"2466",4,"Kaminokodaira",25,"スギ",16.8,17.5,18,18.5,NA,NA,NA,5,4,3,3,-1,-1,-1,25.9965,4.53519
"2467",4,"Kaminokodaira",29,"ブナ",10.9,NA,NA,NA,NA,NA,NA,3,-1,-1,-1,-1,-1,-1,26.6203,12.4237
"2468",4,"Kaminokodaira",48,"スギ",18.7,19.4,19.2,19.2,NA,NA,NA,4,4,3,1,-1,-1,-1,37.2299,23.2979
"2469",4,"Kaminokodaira",53,"スギ",19.3,20,20.8,21.8,22.3,NA,NA,4,4,4,4,1,-1,-1,36.2645,13.687
"2470",4,"Kaminokodaira",59,"スギ",17.8,17.7,18.1,NA,NA,NA,NA,2,2,2,-1,-1,-1,-1,43.9695,2.33283
"2471",4,"Kaminokodaira",467,"ブナ",NA,NA,NA,9.9,10.1,10,NA,NA,NA,NA,3,4,4,-1,48.2093,4.638314
"2472",4,"Kaminokodaira",61,"キタゴヨウ",86.9,87.8,88.2,88,89.2,91.6,NA,5,4,4,3,4,4,-1,55.9159,-0.0797336
"2473",4,"Kaminokodaira",67,"スギ",14.5,15.2,15.7,16.1,16.5,NA,NA,4,4,4,4,4,-1,-1,69.4637,1.27839
"2474",4,"Kaminokodaira",68,"スギ",27.3,27.2,NA,NA,NA,NA,NA,0,0,-1,-1,-1,-1,-1,69.3678,-0.162756
"2475",4,"Kaminokodaira",73,"スギ",11.4,11.7,11.9,11.5,NA,NA,NA,3,3,2,2,-1,-1,-1,78.9398,2.17007
"2476",4,"Kaminokodaira",96,"スギ",17.7,17.9,17.8,17.5,NA,NA,NA,4,4,2,1,-1,-1,-1,93.3522,17.7946
"2477",4,"Kaminokodaira",100,"キタゴヨウ",57.52,57.4,57.3,57.4,57.8,57.5,NA,1,1,1,2,1,1,-1,95.0376,26.4708
"2478",4,"Kaminokodaira",474,"オオシラビソ",NA,NA,NA,8.5,8.7,NA,NA,NA,NA,NA,4,4,-1,-1,86.453,17.7946
"2479",4,"Kaminokodaira",115,"ブナ",10,NA,NA,NA,NA,NA,NA,3,-1,-1,-1,-1,-1,-1,59.3608,7.324
"2480",4,"Kaminokodaira",116,"ブナ",10.1,10.3,10.5,11,10.8,NA,NA,5,4,4,3,0,-1,-1,58.545,7.2155
"2481",4,"Kaminokodaira",118,"ブナ",16,16.3,16.6,17.2,NA,NA,NA,5,3,3,1,-1,-1,-1,57.0311,6.75724
"2482",4,"Kaminokodaira",123,"スギ",14.7,15.4,15.6,15.8,16.2,NA,NA,2,2,2,2,2,-1,-1,46.3818,8.57363
"2483",4,"Kaminokodaira",124,"スギ",22.4,22.5,22.6,22.4,NA,NA,NA,2,2,2,1,-1,-1,-1,45.2428,6.1954
